Holman Renegade Row to Side Punch to Forward Punch,Lats,Other
Holman Bear Crawl,Quadriceps,Body Only
Holman Alternating Hip Drop to Push-Up,Abdominals,Body Only
Holman Bear Crawl to Donkey Kick,Quadriceps,Body Only
Holman Push-Up to Sit Back,Chest,Body Only
Holman Bear Crawl to Froggy Push-Up,Quadriceps,Body Only
Holman Crab Kick,Abdominals,Body Only
Holman Wounded Bear Crawl,Abdominals,Body Only
Holman Alternating Crab Reach,Abdominals,Body Only
Holman Bear Crawl to Shoulder Tap,Quadriceps,Body Only
Holman Staggered-Stance Deadlift,Lower Back,Dumbbell
Holman Hovering Panther Core Stabilizer,Abdominals,Body Only
Holman Burpee to Forward Lunge,Abdominals,Body Only
Holman Seated Knee Pull-In Series,Abdominals,Body Only
Holman Burpee to Tuck Jump,Quadriceps,Body Only
Holman Weighted Reverse Lunge to Knee-Up Overhead Press,Quadriceps,Other
Holman Burpee to Flying Squat Thrust to Tuck Jump,Quadriceps,Body Only
Holman Elbow Plank Pike,Abdominals,Body Only
Holman Heavy Triceps Overhead Press,Triceps,Body Only
Holman Straight Plank Weighted Hand Hill Climber,Abdominals,Other
Holman Elbow Plank Jack to Straight Plank Split Jack,Abdominals,Body Only
Holman Forward Lunge to Reverse Lunge,Quadriceps,Body Only
Holman Lunge Jump with Overhead Press,Quadriceps,Other
Holman Boat Pull-Over,Abdominals,Body Only
Holman Squat Pulse to Plyometric Jump,Abdominals,Body Only
Holman Weighted Left Side Diagonal Pike,Abdominals,Other
Holman Weighted Right Side Diagonal Pike,Abdominals,Other
Holman Renegade Lunge Jump,Quadriceps,Body Only
Holman Weighted Burpee to Belly Touch to Standing T,Quadriceps,Other
Holman Weighted W-Boat to Overhead Press,Abdominals,Other
Holman Sit Back Push-Up,Chest,Body Only
Holman Squat Jump to Lunge Jump,Quadriceps,Body Only
Holman Prisoner Reverse Lunge,Quadriceps,Body Only
Holman Wide-to-Narrow Squat Jump,Quadriceps,Body Only
Holman Donkey Run,Quadriceps,Body Only
Holman Hands Down Heel Click,Abdominals,Body Only
Holman Weighted Kneeling Lift,Abdominals,Other
Holman Weighted Squat Jump,Quadriceps,Other
Holman Hips-Up Weighted Pull-Over,Abdominals,Other
Holman Weighted Narrow Squat Jump,Quadriceps,Dumbbell
Holman Weighted Wide-to-Narrow Squat Jump,Quadriceps,Body Only
Holman Diagonal Deadlift,Quadriceps,Dumbbell
Holman Straight Plank to Kick-Up,Abdominals,Body Only
Holman Daisy Cutter,Glutes,Body Only
Holman Wide-to-Narrow Donkey Kick,Quadriceps,Body Only
Holman Mule Kick,Quadriceps,Body Only
Holman Frogger,Glutes,Body Only
Holman Weighted Plie Squat,Quadriceps,Other
Holman Heels-Elevated Sissy Squat,Quadriceps,Other
Holman Straight Plank Dumbbell Reach-Under,Abdominals,Dumbbell
Holman Goal Post to Squat,Quadriceps,Body Only
Holman Weighted Cross Punch,Abdominals,Other
Holman Hip Raise with Chest Press,Glutes,Body Only
Holman Squat Jump to Overhead Press,Quadriceps,Other
Holman Straight-Leg Boat Hover Chest Press,Abdominals,Other
Holman Weighted Pike,Abdominals,Other
Holman 180 Jump to Overhead Press,Quadriceps,Other
Holman Cheer Press,Shoulders,Dumbbell
Holman Kneeling Overhead Press to Donkey Kick,Shoulders,Body Only
Holman Straight-Arm Side Plank Overhead Press to Chest Press,Abdominals,Dumbbell
Holman Weighted Double-Arm Cross Punch,Lats,Dumbbell
Holman Hands-Elevated Split Jack,Abdominals,Body Only
Holman Feet-Elevated Plank Reach,Abdominals,Body Only
Holman Feet-Elevated Wax-On Wax-Off,Abdominals,Other
Holman Hand-Elevated Side Plank Semicircle,Abdominals,Body Only
Holman Hands-Elevated Straight Plank Pike,Abdominals,Body Only
Holman Kettlebell Squat Clean,Quadriceps,Kettlebells
Holman Kettlebell Swing,Quadriceps,Kettlebells
Holman Kettlebell Up to Elbow Down,Abdominals,Kettlebells
Holman Kettlebell Swing Transfer,Quadriceps,Kettlebells
Holman Weighted Burpee to Row,Quadriceps,Other
Holman Weighted Burpee to 180 Jump,Quadriceps,Other
Holman Weighted Burpee to Triceps Press,Quadriceps,Dumbbell
Holman Weighted Burpee to Pike,Abdominals,Dumbbell
Holman Alternating Staggered Push-Up,Chest,Body Only
Holman Foot-Up Diving Push-Up,Chest,Body Only
Holman Narrow Push-Up,Chest,Body Only
Holman Dynamo Push-Up,Chest,Body Only
Holman Jump to Push-Up,Chest,Body Only
Holman Deadlift to Front Raise,Lower Back,Dumbbell
Holman Deadlift to Chest Press,Lower Back,Dumbbell
Holman Deadlift to Squat Thrust,Lower Back,Dumbbell
Holman Deadlift to Biceps Curl,Lower Back,Dumbbell
Holman Alternating Rolling Elbow Plank,Abdominals,Body Only
Holman Elbow Plank Jack,Abdominals,Body Only
Holman Leg Pike,Abdominals,
Holman Squat Thrust to Alternating Knee-In,Abdominals,Body Only
Holman Supine Double Pike,Abdominals,Body Only
Holman Elbow Plank Alternating Pike,Abdominals,Body Only
Holman Seated Killer Abs,Abdominals,Body Only
Holman Elbow Plank to Towel Pike,Abdominals,Other
Holman Side Plank Hip Drop,Abdominals,Body Only
Holman Wide Hill Climber,Abdominals,Body Only
Holman Straight-Legged Bicycle,Abdominals,Body Only
Holman Frogger Squat to Heel Click,Quadriceps,Body Only
Holman Stair Toe Tap,Abdominals,Body Only
Holman Elbow Plank Ninja,Abdominals,Body Only
Holman Traveling Stair Climb Push-Up,Abdominals,Body Only
Holman Hands-Elevated Burpee,Abdominals,Body Only
Holman Stair Sprint,Quadriceps,Body Only
Holman Stair Bear Crawl,Quadriceps,Body Only
Holman Straight Plank Donkey Kick,Abdominals,Body Only
Holman Feet-Elevated Straight Plank Pike Pull,Abdominals,Body Only
Holman Towel Burpee,Abdominals,Body Only
Holman Elbow Plank to Alternating Side Plank Crunch,Abdominals,Body Only
Holman Straight-Legged Hip Raise,Abdominals,Body Only
Holman Feet-Elevated Hill Climber,Abdominals,Body Only
Holman Burpee to Flying Squat Thrust,Quadriceps,Body Only
Holman Straight-Legged Boat Chest Press,Abdominals,Dumbbell
Holman Standing Flat Back Row,Lats,Dumbbell
Holman Left Arm Press with Right Arm Hold,Shoulders,Dumbbell
Holman Right Arm Press with Left Arm Hold,Shoulders,Dumbbell
Holman Ninja Knee Hill Climber,Abdominals,Body Only
Holman Weighted 180 Jump,Quadriceps,Other
Holman Seated Killer Abs Overhead Press,Abdominals,Other
Holman Left Front Raise with Right Hold,Shoulders,Dumbbell
Holman Right Front Raise with Left Hold,Shoulders,Dumbbell
Holman Weighted Burpee to Side Delt Raise,Abdominals,Dumbbell
Holman Squat Thrust Overhead Press,Quadriceps,Dumbbell
Holman Flying Squat Thrust to Push-Up,Quadriceps,Body Only
Holman Foot-Elevated Push-Up,Chest,Body Only
Holman Foot-Elevated Step-To-Lunge,Quadriceps,Body Only
Holman Split Lunge,Quadriceps,Body Only
Holman Stair Climb,Quadriceps,Body Only
Holman Weighted Diagonal Pike,Abdominals,
Holman Right Straight Plank to Kick-Up,Abdominals,
Holman Alternating Front Raise to Side Raise,Shoulders,Dumbbell
Holman Weighted Burpee to Chest Press,Quadriceps,Dumbbell
Holman Burpee to Flying Jack,Quadriceps,Body Only
Holman Right Reverse Lunge,Quadriceps,Body Only
Holman Left Reverse Lunge,Quadriceps,Body Only
Holman Squat Tap to Hop,Quadriceps,Body Only
Holman Feet-Elevated Shoulder Tap,Abdominals,Body Only
Holman Feet-Elevated Hip Raise,Abdominals,Body Only
Holman Squat Tap to Jump-Forward-Jump-Back,Quadriceps,Body Only
Holman Left Hand Right Foot Crab Reach,Abdominals,Body Only
Holman Alternating Crab Flip to Froggy Push-Up to Kicks,Abdominals,Body Only
Holman Right Hand Left Foot Sleeping Crab,Abdominals,Body Only
Holman Left Hand Right Foot Sleeping Crab,Abdominals,Body Only
Holman Squat to Right-Arm Overhead Press,Quadriceps,Dumbbell
Holman Heavy Right Arm Overhead Press,Shoulders,Dumbbell
Holman Heavy Left Arm Overhead Press,Shoulders,Dumbbell
Holman Right Lunge Jump with Right Overhead Press,Quadriceps,Dumbbell
Holman Left Lunge Jump with Left Overhead Press,Quadriceps,Dumbbell
Holman Squat Hip Drive,Quadriceps,Body Only
Holman Heavy Hip Drive,Quadriceps,Dumbbell
Holman Squat to Left-Arm Overhead Press,Quadriceps,Dumbbell
Holman Alternating Double Lunge Hop,Quadriceps,Body Only
Holman Alternating Forward and Side Punch,Lats,Body Only
Holman Straight Plank with Alternating Leg Kick-Under,Abdominals,Body Only
Holman Weighted Lunge Jump to Floor Lunge Jump,Quadriceps,Dumbbell
Holman Right Reverse Lunge to Front Kick,Quadriceps,Body Only
Holman Right Hip Drop Push-Up,Abdominals,Body Only
Holman Right Leg Forward Lunge Hop,Quadriceps,Body Only
Holman Right Arm Heavy Overhead Press,Shoulders,Dumbbell
Holman Right Side Diagonal Burpee,Abdominals,Body Only
Holman Right Diagonal Lunge to Overhead Press,Shoulders,Dumbbell
Holman Right Squat Thrust,Quadriceps,Body Only
Holman Left Reverse Lunge to Front Kick,Quadriceps,Body Only
Holman Left Hip Drop Push-Up,Abdominals,Body Only
Holman Left Leg Forward Lunge Hop,Quadriceps,Body Only
Holman Left Arm Heavy Overhead Press,Shoulders,Dumbbell
Holman Left Side Diagonal Burpee,Quadriceps,Body Only
Holman Left Diagonal Lunge to Overhead Press,Quadriceps,
Holman Left Squat Thrust,Quadriceps,Body Only
Holman Biceps Curl to Chest Punch,Biceps,Dumbbell
Holman Wide Squat Thrust,Quadriceps,Body Only
Holman Right Leg 7-Up Crunch,Abdominals,Body Only
Holman Left Leg 7-Up Crunch,Abdominals,Body Only
Holman Straight Plank Jack,Abdominals,Body Only
Holman Alternating Weighted Lunge Jump to Chest Press,Quadriceps,Dumbbell
Holman Feet-Elevated Couch Hill Climber,Abdominals,Body Only
Holman Feet-Elevated Push-Up,Chest,Body Only
Holman Feet-Elevated Right Side Plank,Abdominals,Body Only
Holman Alternating Up-Down Plank to Push-Up,Abdominals,Body Only
Holman Weighted Narrow-Mid-Wide Hop,Quadriceps,Other
Holman Right Arm Heavy Biceps Curl,Biceps,Dumbbell
Holman Left Arm Heavy Biceps Curl,Biceps,Dumbbell
Holman Alternating Knee Pull-In,Abdominals,
Holman Weighted Burpee to Overhead Alternating Reverse Lunge,Quadriceps,Dumbbell
Holman Alternating Single-Leg Hop to Squat to 180 Jump,Quadriceps,Body Only
Holman Straight Plank Alternating Weighted Open,Abdominals,Other
Holman Straight Plank Pike,Abdominals,Body Only
Holman Alternating Weighted Diagonal Burpee,Quadriceps,Other
Holman Overhead Weighted Triceps Press,Triceps,Other
Holman Right Lunge Hop to Chest Press,Quadriceps,Body Only
Holman Left Lunge Hop to Overhead Press,Quadriceps,Body Only
Holman Ninja Knee Straight Plank,Abdominals,Body Only
Holman 180 Jump Hop Forward Hop Back,Quadriceps,Body Only
Holman Reverse Crunch to Hip Raise,Abdominals,Body Only
Holman Weighted Killer Abs with Overhead Press,Abdominals,Other
Holman Couch Triceps Dip,Triceps,Body Only
Holman Straight Plank Quick Reach,Abdominals,Body Only
Holman Weighted 180 Jump to Chest Press,Quadriceps,Dumbbell
Holman Weighted Split-Leg Pike,Abdominals,Other
Holman Alternating Front Lunge Biceps Curl,Biceps,Dumbbell
Holman Alternating Diagonal Straight Plank,Abdominals,Body Only
Holman Alternating Side Squat Overhead Press,Quadriceps,Dumbbell
Holman Weighted Palms-In Overhead Press,Shoulders,Dumbbell
Holman Towel Drag Two Steps to Push-Up,Chest,Other
Holman Weighted Double-Time Biceps Curl,Biceps,Dumbbell
Holman Towel Burpee to Push-Up,Quadriceps,Other
Holman Right Split Squat,Quadriceps,Body Only
Holman Left Split Squat,Quadriceps,Body Only
Holman Feet-Elevated Left Side Plank,Abdominals,Body Only
Holman Right Hand Left Foot Crab Reach,Abdominals,Body Only
Holman Low-Impact Crab Kick,Abdominals,Body Only
Holman Alternating Crab Flip to Froggy Push-Up,Abdominals,Body Only
Holman High-Impact Crab Kick,Abdominals,Body Only
Holman Right Lunge with Right Biceps Curl,Quadriceps,Dumbbell
Holman Heavy Right Arm Biceps Curl,Biceps,Dumbbell
Holman Left Lunge with Left Biceps Curl,Quadriceps,Dumbbell
Holman Heavy Left Arm Biceps Curl,Biceps,Dumbbell
Holman Single-Leg Right Pike,Abdominals,Body Only
Holman Single-Leg Left Pike,Abdominals,Body Only
Holman Heavy Double Pike,Abdominals,Dumbbell
Holman Heavy Double Split Pike,Abdominals,Dumbbell
Holman Double Squat Pulse to 180 Jump,Quadriceps,Body Only
Holman Shoulder Tap to Hand Tap,Abdominals,Body Only
Holman Towel Right Side Squat,Quadriceps,Other
Holman Towel Left Side Squat,Quadriceps,Body Only
Holman Jump-Out to Push-Up,Chest,
Holman Towel Reverse Plank Jack,Abdominals,Body Only
Holman Side-to-Side Twist,Abdominals,Body Only
Holman Squat Thrust to Alternating Front Raise,Quadriceps,Dumbbell
Holman Push-Up to Belly Touch,Chest,Dumbbell
Holman Crab Kick with Hop,Abdominals,Body Only
Holman Crab Reach to Crab Kick,Abdominals,Body Only
Holman Overhead Press to Chest Press,Shoulders,
Holman Wide Squat Side-to-Side Obliques,Abdominals,Body Only
Holman Alternating Lunge Jump,Quadriceps,Body Only
Holman Side Plank Crunch,Abdominals,Body Only
Holman Lunge Jump to Squat Jump,Quadriceps,Body Only
DeLeon Step-Up Heel Drop,Abdominals,
AH Stair Burpee,Quadriceps,
AH Skip Jump,Quadriceps,
AH Stair Grapevine,Abdominals,
AH Single-Leg Hop,Quadriceps,
AH Bounding Sprint,Quadriceps,
Holman Right Side-to-Left Side Donkey Kick,Abdominals,
Holman Left Straight Plank to Kick-Up,Abdominals,
Holman Towel Reverse Plank Heel Pull-in,Abdominals,Other
Holman Burpee with Belly Touch,Quadriceps,Body Only
Abel Negative Hamstring Curl,Abdominals,
Hathaway Frog Squat,Abdominals,
Hathaway Bear Crawl,Abdominals,
Hathaway Heel Tap,Abdominals,
Hathaway Shoot Through,Abdominals,
Hathaway Single-Leg Burpee,Abdominals,
Hathaway Burpee,Abdominals,
Total Fitness Ab Tuck,Abdominals,Body Only
Active hang from bar,Abdominals,Body Only
Total Fitness Bear Crawl,Glutes,Body Only
Bootstrapper squat,Quadriceps,Body Only
Total Fitness Broad Jump,Quadriceps,Body Only
Cat-cow,Abdominals,Body Only
Total Fitness Close-Grip Dumbbell Press,Triceps,Dumbbell
Crab walk,Abdominals,Body Only
Dumbbell racked carry,Shoulders,Dumbbell
Dumbbell clean and push-press,Shoulders,Dumbbell
Total Fitness Dumbbell Farmer's Carry,Shoulders,Dumbbell
Total Fitness Dumbbell Isometric Row Hold,Lats,Dumbbell
Dumbbell kickstand deadlift,Lower Back,Dumbbell
Dumbbell racked reverse lunge,Quadriceps,Dumbbell
Dumbbell renegade row,Lats,Dumbbell
Total Fitness Dumbbell Reverse Lunge,Quadriceps,Dumbbell
Dumbbell row to triceps kick-back,Triceps,Dumbbell
Single-arm dumbbell floor press,Chest,Dumbbell
Single-arm dumbbell snatch-,Quadriceps,Dumbbell
Total Fitness Dumbbell Step-Up,Quadriceps,Dumbbell
Floor angel,Shoulders,Body Only
Lunge with overhead reach,Abdominals,Body Only
Total Fitness Hamstring Slide,Hamstrings,Body Only
Hang from bar,Abdominals,Body Only
Total Fitness Hollow Hold,Abdominals,Body Only
Total Fitness Hollow Rock,Abdominals,
Jump to pull-up,Lats,Body Only
Total Fitness Lateral Lunge,Quadriceps,Body Only
Lateral shuffle,Quadriceps,Body Only
Pigeon stretch,Glutes,Body Only
Total Fitness Plyo Push-Up,Chest,Body Only
Rolling triceps press,Triceps,Dumbbell
Scapular push-up,Chest,Body Only
Bent-over scapular slide,Lats,Body Only
Shoulder extension stretch,Shoulders,Body Only
Total Fitness Side Plank,Abdominals,Body Only
Iron cross stretch,Lats,Body Only
Side plank pulse,Abdominals,Body Only
Single-arm dumbbell front squat,Quadriceps,Dumbbell
Single-arm dumbbell racked carry,Shoulders,Dumbbell
Total Fitness Skip,Quadriceps,Body Only
Total Fitness Spider Crawl (Unweighted),Abdominals,Body Only
Total Fitness Spider Lunge,Quadriceps,Body Only
Spider lunge stretch,Quadriceps,Body Only
Spider lunge with T-rotation,Quadriceps,Body Only
Total Fitness Standing Lat Stretch,Lats,Body Only
Standing quad stretch,Quadriceps,Body Only
Total Fitness V-Up,Abdominals,Body Only
Vertical jump,Quadriceps,Body Only
Standing dumbbell knee crunch,Lats,Other
Total Fitness Weighted Push-Up,Chest,Dumbbell
Kaged Seated Overhead Dumbbell Extension,Abdominals,
Jordan Shallow Foam Roller Thoracic Extension,Shoulders,Foam Roll
Jordan Shallow Dumbbell Pull-Over,Shoulders,Dumbbell
Jordan Shallow Thread the Needle (with Foam Roller),Shoulders,Foam Roll
Jordan Shallow Band-Resisted Thread the Needle,Shoulders,Bands
King Maker Pull-Up,Lats,Body Only
King Maker Push-up,Chest,Body Only
Warrior push-up,Chest,Body Only
King Maker Burpee,Quadriceps,Body Only
King Maker Barbell Bench Press,Chest,Barbell
King Maker Incline Barbell Bench Press,Chest,Barbell
King Maker Barbell Back Squat,Quadriceps,Barbell
King Maker Barbell Thruster,Shoulders,Barbell
King Maker Barbell Deadlift,Quadriceps,Barbell
Single-arm incline cable cross-over,Shoulders,Barbell
Dumbbell goblet squat-,Quadriceps,Kettlebells
King Maker Dumbbell Romanian Deadlift,Lower Back,Dumbbells
King Maker Dumbbell Lateral Raise,Shoulders,Dumbbell
Dumbbell shadow boxing,Shoulders,Dumbbell
King Maker Standing Dumbbell Shoulder Press,Chest,Dumbbell
King Maker Weighted Jump Squat,Quadriceps,Dumbbell
King Maker Dumbbell Farmer's Carry,Shoulders,Dumbbell
King Maker Dumbbell Shrug,Shoulders,Dumbbell
King Maker Lat Pull-Down,Lats,Machine
King Maker Leg Press,Quadriceps,Machine
King Maker Resistance Band Leg Press,Abdominals,
Single-leg leg press,Quadriceps,Machine
King Maker Hack Squat,Quadriceps,Machine
Barbell bear complex,Shoulders,Barbell
Barbell deadlift bent-over row complex,Middle Back,Barbell
King Maker Explosive High Jump,Quadriceps,Body Only
Jay Dumbbell Push-Up Pull-Through,Abdominals,
Jay Hollow Body Crunch,Abdominals,
Jay Dumbbell Thruster to Reverse Lunge,Abdominals,
Jay Broad Jump to High Knees,Abdominals,
Jay Hollow Body Pull-Over,Abdominals,
Jay Burpee Tuck Jump,Abdominals,
Muscle Beach Skip,Quadriceps,Body Only
Muscle Beach Broad Jump,Quadriceps,Body Only
Muscle Beach Sprint,Quadriceps,Body Only
Muscle Beach Front Kick,Quadriceps,Body Only
Muscle Beach Side Kick,Quadriceps,Body Only
Muscle Beach Spin Kick,Quadriceps,Body Only
Muscle Beach Freestyle Kick,Quadriceps,Body Only
Bryant Wrist Curl,Forearms,Other
30 Shoulders Alternating Dumbbell Front Raise,Shoulders,Dumbbell
30 Shoulders Barbell Shrug,Shoulders,Barbell
30 Shoulders Bent-Over Dumbbell Reverse Fly,Shoulders,Dumbbell
30 Shoulders Bent-Over Low Cable Reverse Fly,Shoulders,Cable
30 Shoulders Cable Rope Face Pull,Shoulders,Cable
30 Shoulders Cable Straight-Bar Front Raise,Shoulders,Cable
30 Shoulders Cable Straight-Bar Upright Row,Shoulders,Cable
30 Shoulders Dumbbell Front Raise,Shoulders,Dumbbell
30 Shoulders Dumbbell Lateral Raise,Shoulders,Dumbbell
30 Shoulders Dumbbell Shrug,Shoulders,Dumbbell
30 Shoulders EZ-Bar Front Raise,Shoulders,E-Z Curl Bar
30 Shoulders High Cable Reverse Fly,Shoulders,Cable
30 Shoulders Incline Face-Down Dumbbell Reverse Fly,Shoulders,Dumbbell
30 Shoulders Incline Face-Up Straight-Bar Front Raise,Shoulders,Barbell
30 Shoulders Leg Press Shoulder Press,Shoulders,Machine
30 Shoulders Machine Shoulder Press,Shoulders,Machine
30 Shoulders Pec-Deck Reverse Fly,Shoulders,Machine
30 Shoulders Plate Front Raise,Shoulders,Other
30 Shoulders Seated Dumbbell Front Raise,Shoulders,Dumbbell
30 Shoulders Seated Dumbbell Shoulder Press,Shoulders,Barbell
30 Shoulders Seated Dumbbell Side Raise,Shoulders,Dumbbell
30 Shoulders Neutral-Grip Arnold Press,Shoulders,Dumbbell
30 Shoulders Single-Arm Bent-Over Cable Reverse Fly,Shoulders,Cable
30 Shoulders Single-Arm Cable Front Raise,Shoulders,Cable
30 Shoulders Single-Arm Leaning Cable Lateral Raise,Shoulders,Cable
30 Shoulders Smith Machine Behind-The-Head Press,Shoulders,Machine
30 Shoulders Smith Machine Shoulder Press,Shoulders,Machine
30 Shoulders Standing Behind-The-Head Shoulder Press,Shoulders,Barbell
30 Shoulders Standing Dumbbell Upright Row,Shoulders,Dumbbell
30 Shoulders Standing Barbell Press,Shoulders,Barbell
30 Shoulders Seated Banded Barbell Shoulder Press,Shoulders,Bands
Taylor Roll-Over Push-Up,Chest,Body Only
Taylor Val Slide Push-Up/Fly Combo,Chest,Other
Taylor One-Arm Push-Up Slow Negative,Chest,Body Only
Taylor Band-Assisted One-Arm Push-Up,Chest,Bands
Taylor Exercise Ball Stir-The-Pot,Abdominals,Exercise Ball
30 Chest Machine Flat Chest Press,Chest,Machine
Smith machine push-up,Chest,Machine
30 Chest Smith Machine Incline Chest Press,Chest,Machine
30 Chest Smith Machine Chest Press,Chest,Machine
30 Chest Push-Up To Isometric Hold,Chest,Body Only
30 Chest Push-Up,Chest,Body Only
30 Chest Machine Incline Chest Press,Chest,Machine
30 Chest Machine Fly,Chest,Machine
30 Chest Low-To-High Cable Fly,Chest,Cable
30 Chest Incline Dumbbell Fly,Chest,Dumbbell
30 Chest Incline Dumbbell Bench Press,Chest,Dumbbell
30 Chest Incline Cable Fly,Chest,Cable
30 Chest Incline Cable Chest Press,Chest,Cable
30 Chest Incline Barbell Bench Press,Chest,Barbell
30 Chest High-To-Low Cable Press,Chest,Cable
30 Chest High-To-Low Cable Fly,Chest,Cable
30 Chest Dumbbells-Together Press,Chest,Dumbbell
30 Chest Dumbbells-Together Incline Bench Press,Chest,Dumbbell
30 Chest Dumbbell Fly,Chest,Dumbbell
30 Chest Dumbbell Bench Press,Chest,Dumbbell
30 Chest Bench Push-Up,Chest,Body Only
30 Chest Barbell Bench Press,Chest,Barbell
30 Chest 30-Degree Incline Smith Machine Press,Chest,Machine
30 Chest 30-Degree Incline Dumbbell Press,Chest,Barbell
30 Chest 30-Degree Incline Dumbbell Fly,Chest,Dumbbell
30 Chest Shoulder-Height Cable Fly,Chest,Cable
MetaBurn 3-Phase Push-Up,Chest,Body Only
MetaBurn 3-Way Shoulder Raise,Shoulders,Dumbbell
3D dumbbell lunge,Quadriceps,Dumbbell
MetaBurn Alternating Curtsy Lunge To Squat,Quadriceps,Body Only
MetaBurn Alternating Curtsy Lunge With High Knee,Quadriceps,Body Only
MetaBurn Alternating Diagonal Sprawl,Quadriceps,Body Only
MetaBurn Alternating Dumbbell Sit-Through,Abdominals,Dumbbell
MetaBurn Alternating Knee-to-Elbow Mountain Climber,Abdominals,Body Only
MetaBurn Alternating Lateral Sprawl,Quadriceps,Body Only
MetaBurn Alternating Plank Row With Dumbbell Pull-Through,Abdominals,Dumbbell
MetaBurn Alternating Plank Row With Push-Up,Abdominals,Dumbbell
Alternating sit-through with crunch-,Abdominals,Body Only
MetaBurn Alternating Superman,Lower Back,Body Only
MetaBurn Alternating Toe-Touch,Abdominals,Body Only
MetaBurn Bent-Over Renegade Row,Middle Back,Dumbbell
MetaBurn Bent-Over Row to Rear-Delt Raise,Lats,Dumbbell
MetaBurn Curtsy Lunge,Quadriceps,Body Only
MetaBurn Dumbbell Burpee,Quadriceps,Dumbbell
MetaBurn Dumbbell Drag Curl,Biceps,Dumbbell
Dumbbell jump squat with rotation,Quadriceps,Dumbbell
MetaBurn Dumbbell Overhead Press,Shoulders,Dumbbell
MetaBurn Dumbbell Russian Twist,Abdominals,Dumbbell
MetaBurn Dumbbell Toe-Touch,Abdominals,Dumbbell
MetaBurn Dumbbell Wide Squat to Rack,Quadriceps,Dumbbell
MetaBurn Fast Feet To Push-Up,Chest,Body Only
MetaBurn Frogger,Quadriceps,Body Only
MetaBurn Groiner,Abductors,Body Only
MetaBurn Hammer Curl to Overhead Press,Biceps,Dumbbell
MetaBurn High Knee Rotation,Quadriceps,Body Only
MetaBurn Janda Sit-Up,Abdominals,Body Only
MetaBurn Judo Push-Up To Pike Push-Up,Chest,Body Only
MetaBurn Oblique Roll Crunch,Abdominals,Body Only
MetaBurn Pike Push-Up,Chest,Body Only
MetaBurn Plank Jack,Abdominals,Body Only
MetaBurn Plank To Alternating Row,Abdominals,Dumbbell
MetaBurn Plank To Alternating Side Plank,Abdominals,Body Only
MetaBurn Plank Up-Down,Abdominals,Body Only
MetaBurn Plank Wiper,Abdominals,Body Only
MetaBurn Plank With Alternating Toe-Touch,Abdominals,Body Only
MetaBurn Plyo Push-Up,Abdominals,Body Only
MetaBurn Psycho Crunch,Abdominals,Body Only
MetaBurn Push-Up To Frogger,Chest,Body Only
MetaBurn Push-Up With Hand Side-Step,Chest,Body Only
MetaBurn Push-Up With Hand-Up Rotation,Chest,Body Only
MetaBurn Reverse Lunge To High Pull,Quadriceps,Dumbbell
MetaBurn Reverse Lunge With Overhead Raise,Quadriceps,Dumbbell
MetaBurn Scapular Retraction Plank,Abdominals,Body Only
MetaBurn Scapular Retraction Plank Hold,Abdominals,Body Only
MetaBurn Scorpion,Abdominals,Body Only
MetaBurn Side Crawler,Abdominals,Body Only
MetaBurn Side Plank Oblique Crunch,Abdominals,Body Only
MetaBurn Side-To-Side Lunge,Quadriceps,Body Only
MetaBurn Single-Leg Arnold Press,Shoulders,Dumbbell
Single-leg stiff-legged deadlift to row,Lower Back,Dumbbell
MetaBurn Sit-Through,Abdominals,Body Only
MetaBurn Sit-Up To V-Up,Abdominals,Body Only
MetaBurn Sit-Up With Rotation,Abdominals,Body Only
MetaBurn Skullcrusher to Ab Crunch,Triceps,Dumbbell
MetaBurn Sphinx Push-Up,Chest,Body Only
MetaBurn Spiderman Push-Up,Chest,Body Only
MetaBurn Split-Leg Crunch,Abdominals,Body Only
MetaBurn Squat to Triceps Extension,Quadriceps,Dumbbell
Standing dumbbell knee crunch-,Abdominals,Dumbbell
MetaBurn Star Jump,Quadriceps,Body Only
MetaBurn Static Legs V-Up,Abdominals,
MetaBurn Swimmer,Lower Back,Body Only
MetaBurn Tabletop Hip Thrust,Abdominals,Body Only
MetaBurn Tabletop With Russian Kick,Abdominals,Body Only
MetaBurn Toe Driver Abs,Abdominals,Body Only
MetaBurn Tuck Jump With Knee Slap,Quadriceps,Body Only
MetaBurn-V-Up,Abdominals,Body Only
X-body V-up,Abdominals,Body Only
MetaBurn Biceps Curl To Lateral Raise,Biceps,Dumbbell
MetaBurn Lateral Bounding Hop,Quadriceps,Body Only
MetaBurn Swivel Crunch,Abdominals,Body Only
MetaBurn Double Lunge,Quadriceps,Body Only
MetaBurn Plank With Dumbbell Rotation,Abdominals,Dumbbell
30 Day Back Barbell Rack Pull,Lower Back,Barbell
Robertson Sprinter Step-Up,Quadriceps,Body Only
Roberston Push-up to Down Dog,Chest,Body Only
Robertson Core-Engaged Dead Bug,Abdominals,Body Only
Robertson Half-Kneeling Landmine Press,Lats,Machine
Robertson Kettlebell Jump,Quadriceps,Kettlebells
30 Back Band-Assisted Pull-Up,Middle Back,Bands
30 Back Barbell Deadlift,Middle Back,Barbell
30 Back Bent-Over Barbell Row,Middle Back,Barbell
30 Back Bent-Over Dumbbell Row,Middle Back,Dumbbell
30 Back Close-Grip Seated Cable Row,Middle Back,Cable
30 Back Dumbbell Pull-Over,Middle Back,Dumbbell
